pid,unique_id,rating,album_name,track_name,artist_name
815,6133,5,Views,Hotline Bling,Drake
815,26105,2,Space Invaders 8,Itchin,Future
815,10408,2,Luca Brasi 2: Gangsta Grillz,I Don't Get Tired (#IDGT) [feat. August Alsina],Kevin Gates
815,20216,3,3 Times In A Row,3 Times In A Row,TK N Cash
815,26106,1,MMM,Workin,Diddy
815,26107,3,"Eearz 2 da Streets, Vol. 1",Work Ya Muscle,Eearz
815,3068,4,Back To Back,Back To Back,Drake
815,12581,2,All I Do Is Win,All I Do Is Win - Remix,DJ Khaled
815,1951,4,Cole World: The Sideline Story,Work Out,J. Cole
815,26108,3,Ambition,Slight Work - feat. Big Sean,Wale
815,6143,2,The College Dropout,The New Workout Plan,Kanye West
815,3349,2,Certified,Play,David Banner
815,26109,1,United States Of Atlanta,Wait (The Whisper Song),Ying Yang Twins
815,9363,1,I Don't Mind,I Don't Mind,Usher
815,6780,1,Dutty Rock,Baby Boy (feat. Beyonce),Sean Paul
815,26110,4,It Ain't Safe No More. . .,Make It Clap - Remix Album Version,Busta Rhymes
815,6662,3,Finally Famous,Dance (A$$),Big Sean
815,1885,2,No Label II,Fight Night,Migos
815,1895,3,Gang Season,Best Friend,Junior
815,22090,1,I LOVE MAKONNEN 2,Trust Me Danny,ILoveMakonnen
815,20155,4,Excuse My French,Ain't Worried About Nothin,French Montana
815,26111,2,I Am,F-U,Yo Gotti
815,16828,1,Kiss The Ring,I Wish You Would,DJ Khaled
815,1893,5,What A Time To Be Alive,Jumpman,Drake
815,26112,2,All Hands On Deck (Remix) Feat. Neily Hype & Dej Loaf,All Hands On Deck (Remix) Feat. Neily Hype & Dej Loaf,DeJ Loaf
815,9214,2,Battle Of The Sexes,How Low,Ludacris
815,16817,1,Based On A T.R.U. Story,I Luv Dem Strippers,2 Chainz
815,14877,3,Stay Trippy,Bandz A Make Her Dance,Juicy J
815,2319,3,Nasty Freestyle,Nasty Freestyle,T-Wayne
815,26113,2,Six 3,Japanese,Dorrough Music
815,24584,2,"Chedda World ""The Album""",Flicka Da Wrist,Chedda Da Connect
815,8302,3,Crime Mob,Knuck If You Buck (feat. Lil' Scrappy) - Allbum Version,Crime Mob
815,26114,1,The Beginning of the End...,Nolia Clap,"Juvenile, Wacko, & Skip"
815,26115,1,General Admission,World Series,Machine Gun Kelly
815,26116,1,18 Months,Bounce - Radio Edit,Calvin Harris
815,26117,4,Need U (100%),Need U (100%),Duke Dumont
815,11419,1,The Hills,The Hills - RL Grime Remix,The Weeknd
815,26118,4,Wonder Where We Land,NEW DORP. NEW YORK,SBTRKT
815,5475,4,Tribute,Love Me Again,John Newman
815,1575,4,Easy Love,Easy Love,Sigala
815,26119,3,I Can't Lose (Remixes) - EP,I Can't Lose - Duke Dumont Remix,Mark Ronson
815,10396,4,One Love,Memories (feat. Kid Cudi) - feat. Kid Cudi,David Guetta
815,6134,4,Loud,S&M,Rihanna
815,26120,1,Levels,Levels - Original Version,Avicii
815,26121,1,Love Is Free,Love Is Free - Original Mix,Robyn & La Bagatelle Magique
815,26122,4,Forbidden Voices,Forbidden Voices - Original Mix,Martin Garrix
815,11372,3,Call On Me,Call On Me - Radio Edit,Eric Prydz
815,10406,3,Britney Jean (Deluxe Version),Work B**ch,Britney Spears
815,26123,4,Not Letting Go (feat. Jess Glynne),Not Letting Go (feat. Jess Glynne) - XYconstant Remix,Tinie Tempah
815,3228,3,Bag Raiders,Shooting Stars,Bag Raiders
815,26124,2,Sirens,Go All Night,Gorgon City
815,26125,4,Won't Go Quietly,Kickstarts,Example
815,1913,4,Get Wet,Alive,Krewella
815,21497,3,1991 EP,212,Azealia Banks
815,2602,2,Habits (Stay High),Habits (Stay High) - The Chainsmokers Extended Mix,Tove Lo
815,11299,4,Tongue N' Cheek,Bonkers,Dizzee Rascal
815,26126,1,Uptown Funk (Remixes),Uptown Funk - Dave Audé Remix,Mark Ronson
815,5394,2,Best Of,Pump Up The Jam - Edit,Technotronic
815,26127,1,Settle,When A Fire Starts To Burn,Disclosure
815,26128,1,Until Now,Don't You Worry Child (feat. John Martin),Swedish House Mafia
815,26129,1,Ms. Kelly: Deluxe Edition,Work - Freemasons Radio Edit,Kelly Rowland
815,1949,2,FutureSex/LoveSounds,SexyBack,Justin Timberlake
815,1825,2,Forever,Heroes (we could be),Alesso
815,26130,1,Real Love,Real Love - Extended,Clean Bandit
815,26131,2,Unfinished Sympathy,Unfinished Sympathy,The Six
815,26132,2,Lost Your Groove (feat. Arama),Lost Your Groove (feat. Arama) - Original Mix,Chocolate Puma
815,6262,2,Disc-Overy,Miami 2 Ibiza - (Swedish House Mafia vs. Tinie Tempah),Swedish House Mafia
815,14017,3,This Feeling,This Feeling,L'Tric
815,26133,3,White Women,Jealous (I Ain't With It),Chromeo
815,5914,1,Listen,Bad (feat. Vassy) - Radio Edit,David Guetta
815,5484,4,Pharmacy,Runaway (U & I),Galantis
815,1878,2,Turn Down for What,Turn Down for What,DJ Snake
815,1567,2,Motion,Outside,Calvin Harris
815,26134,1,Hideaway,Hideaway - Gorgon City Remix,Kiesza
815,9940,4,The Nightday,Faded - Original Mix,ZHU
815,26135,4,Raindrops,Raindrops - Hotel Garuda Remix,SNBRN
815,705,2,Less Is More,Are You With Me - Radio Edit,Lost Frequencies
815,26136,4,Fade Out Lines,Fade Out Lines - The Avener Rework,The Avener & Phoebe Killdeer
815,26137,4,Automatic,Never Sleep Alone (feat. Tess Comrie),Kaskade
815,12112,4,Waves feat. Chris Brown & T.I,Waves feat. Chris Brown & T.I - Robin Schulz Remix,Mr. Probz
815,1796,3,Home,Waiting All Night (feat. Ella Eyre),Rudimental
815,26138,4,Pharmacy,Don't Care,Galantis
815,26139,4,The Days / Nights,The Days - Henrik B Remix,Avicii
815,18467,2,"Money Sucks, Friends Rule",Set Me Free,Dillon Francis
815,26140,1,Celebration,Celebration - Benny Benassi Remix Edit,Madonna
815,7475,3,Reflection,Worth It,Fifth Harmony
815,2470,1,My Everything,Bang Bang,Jessie J
815,336,5,I AM...SASHA FIERCE - Platinum Edition,Single Ladies (Put a Ring on It),Beyoncé
815,933,4,Uptown Special,Uptown Funk,Mark Ronson
815,311,5,The Fame,Just Dance,Lady Gaga
815,8,2,PCD,Buttons,The Pussycat Dolls
815,3697,2,Fijacion Oral,La Tortura,Shakira
815,26141,4,Pitbull Starring In Rebelution,I Know You Want Me (Calle Ocho),Pitbull
815,1591,4,Peace Is The Mission: Extended,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer
815,2311,3,Watch Me (Whip / Nae Nae),Watch Me (Whip / Nae Nae),Silentó
815,2,2,In The Zone,Toxic,Britney Spears
815,367,2,Global Warming: Meltdown (Deluxe Version),Timber,Pitbull
815,6386,4,4,Run the World (Girls),Beyoncé
815,15948,1,Keeps Gettin' Better: A Decade Of Hits,Ain't No Other Man,Christina Aguilera
815,2902,4,Get Weird (Deluxe),Black Magic,Little Mix
815,1569,2,Delirium,Something In The Way You Move,Ellie Goulding
815,7473,4,Love Stuff,Ex's & Oh's,Elle King
815,5356,4,Nellyville,Hot In Herre,Nelly
815,8471,4,Unapologetic,Pour It Up,Rihanna
815,26142,3,Doll Domination,Jai Ho! (You Are My Destiny),A.R. Rahman
815,4122,5,BEYONCÉ [Platinum Edition],07-Nov,Beyoncé
815,1873,4,Chapter One (Deluxe Version),Ghost,Ella Henderson
815,11233,5,The Fame,Poker Face,Lady Gaga
815,5478,1,G I R L,Come Get It Bae,Pharrell Williams
815,26143,2,The Electric Lady,Dance Apocalyptic,Janelle Monáe
815,6667,4,The New Classic,Black Widow,Iggy Azalea
815,4469,2,Emotion,I Really Like You,Carly Rae Jepsen
815,20459,2,Tanecni Liga 164,L.A.LOVE (la la),Fergie
815,1042,2,Booty,Booty,Jennifer Lopez
815,5355,3,Oral Fixation Vol. 2,Hips Don't Lie,Shakira
815,5919,3,Hands All Over,Moves Like Jagger - Studio Recording From The Voice Performance,Maroon 5
815,1911,2,MY HOUSE,GDFR (feat. Sage The Gemini & Lookas),Flo Rida
815,3039,2,Random Access Memories,Get Lucky,Daft Punk
815,5913,4,Meet The Orphans,Danza Kuduro,Don Omar
815,2547,2,Somebody,Somebody,Natalie La Rose
815,5810,3,SEX AND LOVE,Bailando - English Version,Enrique Iglesias
815,1974,5,The Fame Monster,Telephone,Lady Gaga
815,2414,2,Love Angel Music Baby,Hollaback Girl,Gwen Stefani
815,2986,3,PRISM,Dark Horse,Katy Perry
815,3001,4,The Heist [Deluxe Edition],Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis
815,934,1,TALKING IS HARD,Shut Up and Dance,WALK THE MOON
815,927,4,Good Things,I Need a Dollar,Aloe Blacc
815,26144,3,Cheese,Alors On Danse,Stromae
815,5121,3,Fénix,El Perdón,Nicky Jam
815,6134,4,Loud,S&M,Rihanna
815,2985,4,Teenage Dream,California Gurls - feat. Snoop Dogg,Katy Perry
815,2659,1,Crunk Juice,Gasolina Budda Remix - Remix,Lil Jon
815,2554,3,THIS IS... ICONA POP,I Love It (feat. Charli XCX) - feat. Charli XCX [Original Version],Icona Pop
815,26145,4,Sweet Talker,Ain't Been Done,Jessie J
815,360,3,I Cry When I Laugh,Rather Be (feat. Jess Glynne),Clean Bandit
815,8449,2,Breathe In. Breathe Out.,All About You,Hilary Duff
815,6660,5,ARTPOP,Applause,Lady Gaga
815,6140,4,The Trinity,Temperature,Sean Paul
815,4,1,Justified,Rock Your Body,Justin Timberlake
815,3631,2,Nina Sky,Move Ya Body,Nina Sky
815,6138,2,Free Wired,Like A G6,Far East Movement
815,26143,3,The Electric Lady,Dance Apocalyptic,Janelle Monáe
815,12060,4,How I Feel,How I Feel,Flo Rida
815,26146,4,Really Don't Care Remixes,Really Don't Care - Cole Plante Radio Remix,Demi Lovato
815,5357,3,Monkey Business,My Humps,The Black Eyed Peas
815,9544,2,Stars Dance,Come & Get It,Selena Gomez
815,26147,2,Unlocked,Kiss Me Goodbye,Alexandra Stan
815,26148,1,True Romance,You - Ha Ha Ha,Charli XCX
815,7537,3,Bright Lights,Lights - Single Version,Ellie Goulding
815,3,4,Dangerously In Love (Alben für die Ewigkeit),Crazy In Love,Beyoncé
815,15942,4,XSCAPE,Love Never Felt so Good,Michael Jackson
815,5407,1,Saxobeats,Mr. Saxobeat - Radio Edit,Alexandra Stan
815,13991,4,souljaboytellem.com,Crank That (Soulja Boy),Soulja Boy
815,984,2,Hello,Hello - Single Edit,Martin Solveig
815,26048,4,Pulses,I Want It All,Karmin
815,319,3,Pink Friday ... Roman Reloaded,Starships,Nicki Minaj
815,2988,1,PRISM,Roar,Katy Perry
815,3037,4,Blurred Lines,Blurred Lines,Robin Thicke
815,937,2,Graduation,Stronger,Kanye West
815,2651,3,Get Rich Or Die Tryin',In Da Club,50 Cent
815,930,1,G I R L,"Happy - From ""Despicable Me 2""",Pharrell Williams
815,366,3,The Heist,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis
815,18785,3,Laundry Service (Alben für die Ewigkeit),"Whenever, Wherever",Shakira
815,339,1,Bangerz (Deluxe Version),We Can't Stop,Miley Cyrus
815,365,1,My Everything,Problem,Ariana Grande
815,14175,2,Tasty,Milkshake,Kelis
815,26149,1,N***A Please,Got Your Money (feat. Kelis),Ol' Dirty Bastard
815,4684,1,Nick Jonas X2,Levels,Nick Jonas
815,1556,4,Delirium,On My Mind,Ellie Goulding
815,383,1,1000 Forms Of Fear,Elastic Heart,Sia
815,6152,3,Confident,Cool for the Summer,Demi Lovato
815,2641,3,23,23,Mike WiLL Made-It
815,9156,1,WTF (Where They From) [feat. Pharrell Williams],WTF (Where They From) [feat. Pharrell Williams],Missy Elliott
816,1668,3,Come Away With Me,Don't Know Why,Norah Jones
816,2608,1,On How Life Is,I Try,Macy Gray
816,744,1,"Everybody Else Is Doing It, So Why Can't We? (The Complete Sessions 1991-1993)",Linger,The Cranberries
816,26150,4,The Ultimate Collection,On The Street Where You Live,Ben E. King
816,7215,5,Ben E. King Sings For Soulful Lovers,What A Difference A Day Made,Ben E. King
816,5854,5,Ben E. King Sings For Soulful Lovers,Fever,Ben E. King
816,13147,5,Don't Play That Song,Stand By Me - Single/LP Version,Ben E. King
816,26151,5,Seven Letters,Si Senor,Ben E. King
816,24873,4,Spanish Harlem,Spanish Harlem,Ben E. King
816,1924,1,Boombastic,Boombastic,Shaggy
816,5707,4,The Score,Killing Me Softly with His Song,Fugees
816,26152,3,Singles & Mixes,Princess Crocodile (Single Version) - Radio Edit,FM Einheit
816,12415,2,Music From Baz Luhrmann's Film The Great Gatsby,Love Is The Drug,Bryan Ferry
816,26153,4,Kaya,Smile Jamaica - Single Version,Bob Marley & The Wailers
816,8293,4,The Complete Upsetter Collection,Sun Is Shining,Bob Marley & The Wailers
816,26154,2,John Williams - The Guitarist,Recuerdos de la Alhambra,Francisco Tárrega
816,1669,2,Come Away With Me,Come Away With Me,Norah Jones
816,2290,3,The Sound Of Sunshine,The Sound Of Sunshine,Michael Franti & Spearhead
816,8020,3,Can't Buy A Thrill,Reelin' In The Years,Steely Dan
816,6108,4,Santana's Greatest Hits,Black Magic Woman,Santana
816,6565,2,Rumours,Dreams - 2004 Remastered Edition,Fleetwood Mac
816,2447,4,American Pie,American Pie,Don McLean
816,26155,4,Nilsson Schmilsson,Coconut - Remastered,Harry Nilsson
816,9836,4,Beautiful Ballads,Midnight Train to Georgia,Gladys Knight & The Pips
816,21394,1,Can't Get Enough,"Can't Get Enough Of Your Love, Babe",Barry White
816,19737,1,What Were Once Vices Are Now Habits,Black Water,The Doobie Brothers
816,19761,1,They Only Come Out At Night,Free Ride,The Edgar Winter Group
816,3081,4,Partners In Crime,Escape (The Pina Colada Song),Rupert Holmes
816,6634,3,Fleetwood Mac,Landslide,Fleetwood Mac
816,26156,3,Little Girl Blue,My Baby Just Cares for Me - 2013 Remastered Version,Nina Simone
816,4291,2,Upside Down,Upside Down,Jack Johnson
816,14314,1,The Papas & The Mamas,Dream A Little Dream Of Me - Album Version With Introduction,The Mamas & The Papas
816,23019,2,That Bad Eartha,C'est Si Bon,Eartha Kitt
816,4430,3,Get Lifted,Stay With You,John Legend
816,26157,1,Raconte-Moi.,Les eaux de Mars,Stacey Kent
816,13937,2,Sympathique,Sympathique,Pink Martini
816,10177,4,Mama Said,It Ain't Over 'Til It's Over,Lenny Kravitz
816,26158,1,Paris Nights: French Gyspy Jazz,Parisian Summer,Craig Sharmat
816,26159,2,Paris Café,Claire De Lune,Alan Dunn
816,26160,1,Café Paris: French Accordion & Gypsy Guitar Favorites,Hot and Tasty,Paris Cafe Ensemble
816,26161,1,Mucho Por Vivir,¡Que Bonito!,Rosario
816,26162,2,Lunas rotas,Lunas rotas,Rosana
816,26163,4,Pies Descalzos,Pienso en Ti,Shakira
816,26164,3,Donde Estan Los Ladrones,Sombra de Ti,Shakira
816,26165,2,Grandes Exitos,Moscas en la Casa,Shakira
816,23684,4,How To Dismantle An Atomic Bomb,City Of Blinding Lights,U2
816,15507,1,Azure Ray,Sleep,Azure Ray
816,2337,4,Hotel,Beautiful,Moby
816,68,3,Best 1991 - 2004,Crazy,Seal
816,11752,2,Seal [1994],Kiss From A Rose,Seal
816,26166,3,"Dean Martin: The Capitol Recordings, Vol. 9 (1958-1959)",On An Evening In Roma (Sott'er Celo De Roma),Dean Martin
816,15054,4,Ray Charles (aka Hallelujah I Love Her So),I've Got A Woman,Ray Charles
816,2429,4,Weezer (Green Album),Island In The Sun,Weezer
816,1742,2,Lioness: Hidden Treasures,The Girl From Ipanema,Amy Winehouse
816,12748,4,Be OK,Be Ok,Ingrid Michaelson
816,12742,3,Wonders Of The Younger,Rhythm Of Love,Plain White T's
816,26167,1,These Streets,New Shoes,Paolo Nutini
816,21188,2,Simple Pleasures,Don't Worry Be Happy,Bobby McFerrin
816,663,2,"Alright, Still",Smile,Lily Allen
816,1958,1,Corinne Bailey Rae,Put Your Records On,Corinne Bailey Rae
816,26168,3,Après l'orage,Samba de mon coeur qui bat,Les Chiques
816,26169,1,Après l'orage,Cuerpo en Cuerpo,Les Chiques
816,20931,4,The Harder They Come,You Can Get It If You Really Want,Jimmy Cliff
816,26170,2,The Best Of The Decca Years Volume One: The Singer,La Vie En Rose - Single Version,Louis Armstrong
816,26171,3,Francia,"Ciao, ciao bambina",Dalida
816,12853,3,The Jungle Book Original Soundtrack,I Wan'Na Be Like You (The Monkey Song),Louis Prima
816,23021,1,Capitol Collectors Series,Buona Sera - 1991 Digital Remaster,Louis Prima
816,1959,3,"Whoa, Nelly!",I'm Like A Bird,Nelly Furtado
816,24862,4,Ultimate Sinatra,That's Life,Frank Sinatra
816,3194,4,Sinatra/Basie: The Complete Reprise Studio Recordings,Fly Me To The Moon,Frank Sinatra
816,3195,4,Ultimate Sinatra,The Way You Look Tonight,Frank Sinatra
816,3192,4,Come Fly With Me,Come Fly With Me - 1998 Digital Remaster,Frank Sinatra
816,26172,2,The Unforgettable Nat King Cole,L-O-V-E - 2000 Digital Remaster,Nat King Cole
816,4522,5,All That You Can't Leave Behind,Beautiful Day,U2
816,4262,5,The Joshua Tree,With Or Without You,U2
816,4522,5,All That You Can't Leave Behind,Beautiful Day,U2
816,26173,5,Achtung Baby,Mysterious Ways,U2
816,12605,2,The Breakthrough,One,Mary J. Blige
816,20500,4,War,Sunday Bloody Sunday - Remastered 2008,U2
816,26174,2,Comin' Home Baby,Comin' Home Baby,Mel Tormé
816,26175,3,Comin' Home Baby,Putting On The Ritz,Mel Tormé
816,6111,2,Rumours,Gold Dust Woman - 2004 Remastered Edition,Fleetwood Mac
816,1667,4,"For Emma, Forever Ago",Skinny Love,Bon Iver
816,26176,3,Sounds Like This,Rock & Roll,Eric Hutchinson
816,6931,2,The Belt,Peaches,In The Valley Below
816,2836,3,The Dictionary Of Soul,Try A Little Tenderness,Otis Redding
816,1695,2,In The Lonely Hour,Stay With Me,Sam Smith
816,26177,3,Dance With Me Music From The Motion Picture,Fiesta Pa'Los Rumberos,Albita
816,12145,3,Crickets,Crickets,Drop City Yacht Club
816,26178,4,Crickets,Mister Dean,Drop City Yacht Club
816,26179,4,Crickets,The Fonz,Drop City Yacht Club
816,26180,2,Crickets,Crickets - Gangster Summer Remix,Drop City Yacht Club
816,26181,1,Mi Tierra,Con los Años Que Me Quedan,Gloria Estefan
816,26182,4,Grandes Exitos,Antologia,Shakira
816,12145,2,Crickets,Crickets,Drop City Yacht Club
816,1667,3,"For Emma, Forever Ago",Skinny Love,Bon Iver
816,26183,2,Leave No Bridge Unburned,Sweet Disaster,Whitehorse
817,854,2,Revival,Good For You,Selena Gomez
817,16575,4,Show Me Love,Show Me Love - EDX Remix,Sam Feldt
817,26184,4,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)","I Don't Like It, I Love It (feat. Robin Thicke & Verdine White) - Syzz Remix",Flo Rida
817,13907,3,Prayer,Sun Goes Down (feat. Jasmine Thompson) - Radio Mix,Robin Schulz
817,705,3,Less Is More,Are You With Me - Radio Edit,Lost Frequencies
817,4723,2,Without You,Without You,Dillon Francis
817,1831,2,Peace Is The Mission,Lean On (feat. MØ & DJ Snake),Major Lazer
817,1580,2,Cloud Nine,Stole the Show,Kygo
817,7499,3,Good Evening,Five More Hours - Deorro x Chris Brown,Deorro
817,936,3,I Cry When I Laugh,Hold My Hand,Jess Glynne
817,2097,1,Everything Is 4,Want to Want Me,Jason Derulo
817,1838,3,Skrillex and Diplo present Jack Ü,Where Are Ü Now (with Justin Bieber),Jack Ü
817,21832,5,Levels,Levels - Skrillex Remix,Avicii
817,5476,2,Motion,Blame,Calvin Harris
817,26185,3,Party Never Ends,Cola Song (feat. J Balvin),INNA
817,10195,4,Free The Universe Deluxe,"Watch Out For This (Bumaye) [feat. Busy Signal, The Flexican & FS Green] - feat. Busy Signal, The Flexican & FS Green",Major Lazer
817,4089,3,Listen,Shot me Down (feat. Skylar Grey) - Radio Edit,David Guetta
817,3001,1,The Heist [Deluxe Edition],Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis
817,4097,1,Nothing But the Beat 2.0,Play Hard (feat. Ne-Yo & Akon) - feat. Ne-Yo & Akon,David Guetta
817,360,4,I Cry When I Laugh,Rather Be (feat. Jess Glynne),Clean Bandit
817,26186,5,TRUE,Addicted To You,Avicii
817,2300,3,Me 4 U,Cheerleader - Felix Jaehn Remix Radio Edit,OMI
817,5484,2,Pharmacy,Runaway (U & I),Galantis
817,3834,5,Stories,Waiting For Love,Avicii
817,22045,2,The Martin Garrix Collection,Don't Look Down,Martin Garrix
817,4108,4,The Days / Nights,The Nights,Avicii
817,1572,4,Pharmacy,Peanut Butter Jelly,Galantis
817,1567,4,Motion,Outside,Calvin Harris
817,943,5,TRUE,Wake Me Up - Radio Edit,Avicii
817,26137,2,Automatic,Never Sleep Alone (feat. Tess Comrie),Kaskade
817,8603,3,Spotify Session,Together - Live From Spotify NYC,CAZZETTE
817,1943,3,Pharmacy,In My Head,Galantis
817,14790,4,Feeling Good,Feeling Good,Avicii
817,5479,1,Beauty Behind The Madness,Can't Feel My Face,The Weeknd
817,26187,3,Cocaine Blues,Cocaine Blues (Extended),Escort
817,26188,3,Social Studies – Single,Social Studies - Plastic Plates Remix,Body Language
817,5485,3,Cloud Nine,Firestone,Kygo
817,1262,4,Settle (The Remixes),You & Me - Flume Remix,Disclosure
817,24922,1,Settle,F For You,Disclosure
817,3603,1,Omen,Omen - Radio Edit,Disclosure
817,26144,2,Cheese,Alors On Danse,Stromae
817,1765,3,Cloud Nine,Nothing Left,Kygo
817,26189,2,Club Life - Volume Two Miami,Chasing Summers (Miami) - Original Mix,Tiësto
817,26190,2,Booyah,Booyah - Radio Edit,Showtek
817,5486,2,How Deep Is Your Love,How Deep Is Your Love,Calvin Harris
817,7547,4,Listen,Lovers on the Sun (feat. Sam Martin),David Guetta
817,1592,2,Cloud Nine,Here for You,Kygo
817,13041,2,Jubel EP,Jubel - Original Mix,Klingande
817,5914,2,Listen,Bad (feat. Vassy) - Radio Edit,David Guetta
817,24223,4,Perdoname,Perdoname,Deorro
817,26191,3,Two Hearts,Hold (feat. Daniela Andrade),Dabin
817,288,2,Cloud Nine,Stay,Kygo
817,1783,2,Running Out,Running Out,Matoma
818,26192,4,Star Wars: A New Hope,The Throne Room and End Title,John Williams
818,26193,4,Star Wars: The Force Awakens,Main Title and The Attack on the Jakku Village,John Williams
818,26194,3,Rogue One: A Star Wars Story,The Imperial Suite,Michael Giacchino
818,26195,5,Star Wars: Revenge of the Sith,Anakin vs. Obi-Wan,John Williams
818,26196,5,Star Wars: The Empire Strikes Back,Yoda's Theme,John Williams
818,26197,1,Jabba Flow,"Jabba Flow - From ""Star Wars: The Force Awakens""",Shag Kava
818,26198,1,Rogue One: A Star Wars Story,Guardians of the Whills Suite,Michael Giacchino
818,26199,4,Star Wars Sampler,"Cantina Band #2 - From ""Star Wars: A New Hope""",John Williams
818,26200,4,Star Wars: The Empire Strikes Back,The Imperial March (Darth Vader's Theme),John Williams
818,26201,5,Star Wars: The Phantom Menace,Duel of the Fates,John Williams
818,26202,2,The Avengers,The Avengers,Alan Silvestri
818,25766,2,The Hobbit: An Unexpected Journey Original Motion Picture Soundtrack,Misty Mountains,Richard Armitage
818,26203,4,Star Wars Sampler,"The Imperial March - From ""Star Wars: The Empire Strikes Back""",John Williams
818,26204,4,Star Trek Into Darkness,Star Trek Main Theme,Michael Giacchino
819,2079,4,Make Me (Cry),Make Me (Cry),Noah Cyrus
819,4072,5,Starboy,Party Monster,The Weeknd
819,2042,4,Red Pill Blues,Don't Wanna Know (feat. Kendrick Lamar),Maroon 5
819,2070,4,Encore,Let Me Love You,DJ Snake
819,4648,5,Chill Bill,Chill Bill,Rob $tone
819,2038,4,The Martin Garrix Collection,In the Name of Love,Martin Garrix
819,2346,4,Cold Water (feat. Justin Bieber & MØ),Cold Water (feat. Justin Bieber & MØ),Major Lazer
819,389,4,Call On Me,Call On Me - Ryan Riback Extended Remix,Starley
819,2357,5,us,"i hate u, i love u (feat. olivia o'brien)",gnash
819,2043,4,Fresh Eyes,Fresh Eyes,Andy Grammer
819,4483,4,Nine Track Mind,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth
819,2071,5,Lady Wood,Cool Girl,Tove Lo
819,1950,4,Virus,With You,Excision
819,3483,5,PARTYNEXTDOOR 3 (P3),Come and See Me (feat. Drake),PARTYNEXTDOOR
819,26205,4,Keep You in Mind (Remix),Keep You in Mind - Remix,Guordan Banks
819,22866,4,Quality Street Music 2,"Wishing (feat. Chris Brown, Skeme & Lyquin)",DJ Drama
819,26206,4,In My Mind,Love Inside,BJ The Chicago Kid
819,4593,5,There's Really A Wolf,What They Want,Russ
819,392,5,Artist,Jungle,A Boogie Wit da Hoodie
819,531,4,Coloring Book,Juke Jam (feat. Justin Bieber & Towkio),Chance The Rapper
819,3440,5,American Teen,Location,Khalid
820,26207,3,About Time,How Long Will I Love You,Jon Boden
820,429,4,Loma Vista,Hero,Family of the Year
820,2305,1,Acoustic Live & Rare 2010,One Day,Matisyahu
820,26208,3,Under The Waves,Going Whichever Way The Wind Blows,Pete Droge
820,26209,3,Lenka,The Show,Lenka
820,478,4,Thicker Than Water,Rainbow,Jack Johnson
820,16898,3,Moondance,Into The Mystic,Van Morrison
820,16764,4,The Shipwreck from the Shore,If It Don't Work Out,Anthony D'Amato
820,26210,2,21 Guns EP,21 Guns - feat. Green Day And The Cast Of American Idiot,Green Day
820,2332,3,The Rockville LP,Favorite Song,O.A.R.
820,4522,1,Wax Wings,Beautiful Day,Joshua Radin
820,8342,1,Crazy Love,Haven't Met You Yet,Michael Bublé
820,17097,2,Halcyon Days,How Long Will I Love You - Bonus Track,Ellie Goulding
820,5704,3,"Strangeways, Here We Come",Girlfriend In A Coma - 2011 Remastered Version,The Smiths
820,26211,1,Elevation,40 Miles from Denver,Yonder Mountain String Band
820,26212,4,Jack Johnson And Friends: Sing-A-Longs And Lullabies For The Film Curious George,The 3 R's,Jack Johnson
820,20007,1,Amid the Noise and Haste,I Believe - feat. Michael Franti & Nahko,SOJA
821,8459,3,Lighthouse,Lighthouse - Andrelli Remix,Hearts & Colors
821,1850,2,All We Know,All We Know,The Chainsmokers
821,1027,2,bloom,Bad Things (with Camila Cabello),Machine Gun Kelly
821,26213,4,B.o.B Presents: The Adventures of Bobby Ray,The Kids (feat. Janelle Monáe),B.o.B
821,389,3,Call On Me,Call On Me - Ryan Riback Extended Remix,Starley
821,2053,1,In My Mind,in my miNd,Maty Noyes
821,3803,4,Rockabye (feat. Sean Paul & Anne-Marie),Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit
821,1411,1,Glory (Deluxe Version),Make Me... (feat. G-Eazy),Britney Spears
821,2035,3,Starboy,Starboy,The Weeknd
821,2067,4,So Good,Ain't My Fault,Zara Larsson
821,4559,4,I Got You,I Got You,Bebe Rexha
821,9523,5,No Broken Hearts (feat. Nicki Minaj),No Broken Hearts (feat. Nicki Minaj),Bebe Rexha
821,3801,2,Nervous System,Issues,Julia Michaels
821,229,3,The Click,Weak,AJR
821,12834,3,The Bridge,Priceless,Melanie Fiona
821,14002,1,Loud,California King Bed,Rihanna
821,3846,5,It Ain't Me (with Selena Gomez),It Ain't Me (with Selena Gomez),Kygo
821,13855,2,Treasure - EP,Tired of Talking,LÉON
821,1580,4,Cloud Nine,Stole the Show,Kygo
821,26214,2,"After The Afterparty (feat. RAYE, Stefflon Don and Rita Ora)","After The Afterparty (feat. RAYE, Stefflon Don and Rita Ora) - VIP Mix",Charli XCX
821,8460,3,Solo Dance,Solo Dance,Martin Jensen
821,1186,3,GALLERY,Cross My Mind,A R I Z O N A
821,1848,1,The Ocean,The Ocean,Mike Perry
